1;5500000000.0;-66.13
2;5500000000.0;-65.93
3;5500000000.0;-60.47
4;5500000000.0;-62.75
5;5500000000.0;-62.25
6;5500000000.0;-62.31
7;5500000000.0;-62.35
8;5500000000.0;-65.47
9;5500000000.0;-65.31
10;5500000000.0;-68.40
11;5500000000.0;-62.36
12;5500000000.0;-64.07
13;5500000000.0;-68.83
14;5500000000.0;-68.26
15;5500000000.0;-64.80
16;5500000000.0;-65.30
17;5500000000.0;-61.53
18;5500000000.0;-65.19
19;5500000000.0;-62.05
20;5500000000.0;-64.77
21;5500000000.0;-60.14
22;5500000000.0;-64.47
23;5500000000.0;-67.90
24;5500000000.0;-64.89
25;5500000000.0;-61.83
26;5500000000.0;-61.91
27;5500000000.0;-63.75
