1;5500000000.0;-55.18
2;5500000000.0;-67.73
3;5500000000.0;-56.33
4;5500000000.0;-52.65
5;5500000000.0;-48.59
6;5500000000.0;-56.29
7;5500000000.0;-51.14
8;5500000000.0;-50.37
9;5500000000.0;-51.79
10;5500000000.0;-50.71
11;5500000000.0;-55.61
12;5500000000.0;-51.75
13;5500000000.0;-52.73
14;5500000000.0;-53.14
15;5500000000.0;-53.68
16;5500000000.0;-57.77
17;5500000000.0;-59.83
18;5500000000.0;-52.09
19;5500000000.0;-52.83
20;5500000000.0;-56.08
21;5500000000.0;-56.21
22;5500000000.0;-56.49
23;5500000000.0;-50.77
24;5500000000.0;-55.51
25;5500000000.0;-52.24
26;5500000000.0;-54.02
27;5500000000.0;-54.12
