1;5500000000.0;-59.29
2;5500000000.0;-69.52
3;5500000000.0;-72.81
4;5500000000.0;-62.38
5;5500000000.0;-70.75
6;5500000000.0;-59.69
7;5500000000.0;-68.39
8;5500000000.0;-61.43
9;5500000000.0;-67.48
10;5500000000.0;-63.75
11;5500000000.0;-65.11
12;5500000000.0;-67.68
13;5500000000.0;-71.92
14;5500000000.0;-64.95
15;5500000000.0;-62.41
16;5500000000.0;-59.25
17;5500000000.0;-59.98
18;5500000000.0;-70.87
19;5500000000.0;-61.26
20;5500000000.0;-62.29
21;5500000000.0;-64.12
22;5500000000.0;-59.45
23;5500000000.0;-67.45
24;5500000000.0;-65.09
25;5500000000.0;-65.41
26;5500000000.0;-62.40
27;5500000000.0;-61.57
