1;5500000000.0;-63.80
2;5500000000.0;-63.28
3;5500000000.0;-59.77
4;5500000000.0;-63.31
5;5500000000.0;-63.85
6;5500000000.0;-65.88
7;5500000000.0;-62.43
8;5500000000.0;-60.33
9;5500000000.0;-58.03
10;5500000000.0;-59.18
11;5500000000.0;-63.36
12;5500000000.0;-63.76
13;5500000000.0;-61.85
14;5500000000.0;-61.83
15;5500000000.0;-61.90
16;5500000000.0;-62.52
17;5500000000.0;-60.94
18;5500000000.0;-66.00
19;5500000000.0;-61.95
20;5500000000.0;-64.73
21;5500000000.0;-61.08
22;5500000000.0;-61.34
23;5500000000.0;-59.45
24;5500000000.0;-63.18
25;5500000000.0;-63.85
26;5500000000.0;-69.97
27;5500000000.0;-71.39
