1;5500000000.0;-71.59
2;5500000000.0;-63.93
3;5500000000.0;-59.82
4;5500000000.0;-61.44
5;5500000000.0;-62.20
6;5500000000.0;-66.81
7;5500000000.0;-69.19
8;5500000000.0;-60.34
9;5500000000.0;-66.44
10;5500000000.0;-61.79
11;5500000000.0;-63.20
12;5500000000.0;-71.47
13;5500000000.0;-69.38
14;5500000000.0;-63.07
15;5500000000.0;-62.75
16;5500000000.0;-64.19
17;5500000000.0;-60.33
18;5500000000.0;-62.98
19;5500000000.0;-60.73
20;5500000000.0;-63.85
21;5500000000.0;-65.31
22;5500000000.0;-65.48
23;5500000000.0;-63.77
24;5500000000.0;-65.80
25;5500000000.0;-62.80
26;5500000000.0;-63.56
27;5500000000.0;-66.20
