1;1;5500000000.0;-80.48
2;1;5500000000.0;-78.85
3;1;5500000000.0;-80.56
4;1;5500000000.0;-81.35
5;1;5500000000.0;-80.63
6;1;5500000000.0;-78.99
7;1;5500000000.0;-79.27
8;1;5500000000.0;-82.11
9;1;5500000000.0;-79.57
10;1;5500000000.0;-79.20
11;1;5500000000.0;-80.95
12;1;5500000000.0;-80.28
13;1;5500000000.0;-79.32
14;1;5500000000.0;-79.47
15;1;5500000000.0;-81.14
16;1;5500000000.0;-81.16
17;1;5500000000.0;-80.15
18;1;5500000000.0;-80.01
19;1;5500000000.0;-77.27
20;1;5500000000.0;-83.39
21;1;5500000000.0;-79.75
22;1;5500000000.0;-80.17
23;1;5500000000.0;-80.15
24;1;5500000000.0;-80.62
25;1;5500000000.0;-80.32
26;1;5500000000.0;-79.82
27;1;5500000000.0;-80.79
1;2;5500000000.0;-78.53
2;2;5500000000.0;-80.34
3;2;5500000000.0;-78.66
4;2;5500000000.0;-78.22
5;2;5500000000.0;-79.03
6;2;5500000000.0;-79.59
7;2;5500000000.0;-77.58
8;2;5500000000.0;-82.18
9;2;5500000000.0;-78.70
10;2;5500000000.0;-78.77
11;2;5500000000.0;-77.29
12;2;5500000000.0;-77.80
13;2;5500000000.0;-79.48
14;2;5500000000.0;-79.20
15;2;5500000000.0;-81.96
16;2;5500000000.0;-79.55
17;2;5500000000.0;-78.47
18;2;5500000000.0;-80.88
19;2;5500000000.0;-71.00
20;2;5500000000.0;-75.87
21;2;5500000000.0;-78.51
22;2;5500000000.0;-80.62
23;2;5500000000.0;-79.45
24;2;5500000000.0;-80.29
25;2;5500000000.0;-78.97
26;2;5500000000.0;-78.43
27;2;5500000000.0;-79.20
1;3;5500000000.0;-78.37
2;3;5500000000.0;-80.41
3;3;5500000000.0;-78.21
4;3;5500000000.0;-78.46
5;3;5500000000.0;-79.62
6;3;5500000000.0;-78.79
7;3;5500000000.0;-80.95
8;3;5500000000.0;-77.46
9;3;5500000000.0;-79.71
10;3;5500000000.0;-79.84
11;3;5500000000.0;-79.02
12;3;5500000000.0;-79.08
13;3;5500000000.0;-80.17
14;3;5500000000.0;-80.34
15;3;5500000000.0;-78.90
16;3;5500000000.0;-79.02
17;3;5500000000.0;-78.43
18;3;5500000000.0;-80.69
19;3;5500000000.0;-78.98
20;3;5500000000.0;-80.24
21;3;5500000000.0;-79.28
22;3;5500000000.0;-78.90
23;3;5500000000.0;-78.34
24;3;5500000000.0;-80.02
25;3;5500000000.0;-79.97
26;3;5500000000.0;-79.00
27;3;5500000000.0;-80.13
1;4;5500000000.0;-81.80
2;4;5500000000.0;-70.62
3;4;5500000000.0;-81.36
4;4;5500000000.0;-82.12
5;4;5500000000.0;-76.47
6;4;5500000000.0;-76.11
7;4;5500000000.0;-77.01
8;4;5500000000.0;-73.72
9;4;5500000000.0;-74.62
10;4;5500000000.0;-74.47
11;4;5500000000.0;-77.39
12;4;5500000000.0;-79.77
13;4;5500000000.0;-73.48
14;4;5500000000.0;-73.33
15;4;5500000000.0;-77.39
16;4;5500000000.0;-78.00
17;4;5500000000.0;-76.96
18;4;5500000000.0;-76.42
19;4;5500000000.0;-80.05
20;4;5500000000.0;-77.21
21;4;5500000000.0;-76.29
22;4;5500000000.0;-78.94
23;4;5500000000.0;-77.23
24;4;5500000000.0;-75.38
25;4;5500000000.0;-75.86
26;4;5500000000.0;-75.62
27;4;5500000000.0;-75.19
1;5;5500000000.0;-68.37
2;5;5500000000.0;-68.72
3;5;5500000000.0;-68.36
4;5;5500000000.0;-68.41
5;5;5500000000.0;-73.37
6;5;5500000000.0;-83.38
7;5;5500000000.0;-79.76
8;5;5500000000.0;-76.58
9;5;5500000000.0;-69.61
10;5;5500000000.0;-70.17
11;5;5500000000.0;-70.78
12;5;5500000000.0;-71.11
13;5;5500000000.0;-69.98
14;5;5500000000.0;-70.02
15;5;5500000000.0;-75.95
16;5;5500000000.0;-79.54
17;5;5500000000.0;-74.52
18;5;5500000000.0;-80.31
19;5;5500000000.0;-77.69
20;5;5500000000.0;-75.67
21;5;5500000000.0;-73.64
22;5;5500000000.0;-73.80
23;5;5500000000.0;-70.84
24;5;5500000000.0;-73.44
25;5;5500000000.0;-74.48
26;5;5500000000.0;-71.80
27;5;5500000000.0;-74.30
1;6;5500000000.0;-76.21
2;6;5500000000.0;-75.83
3;6;5500000000.0;-76.35
4;6;5500000000.0;-76.44
5;6;5500000000.0;-76.51
6;6;5500000000.0;-75.87
7;6;5500000000.0;-74.70
8;6;5500000000.0;-76.86
9;6;5500000000.0;-77.52
10;6;5500000000.0;-76.99
11;6;5500000000.0;-76.91
12;6;5500000000.0;-77.31
13;6;5500000000.0;-77.06
14;6;5500000000.0;-77.06
15;6;5500000000.0;-75.61
16;6;5500000000.0;-77.30
17;6;5500000000.0;-77.15
18;6;5500000000.0;-75.42
19;6;5500000000.0;-75.80
20;6;5500000000.0;-75.80
21;6;5500000000.0;-76.23
22;6;5500000000.0;-76.04
23;6;5500000000.0;-77.62
24;6;5500000000.0;-76.15
25;6;5500000000.0;-76.80
26;6;5500000000.0;-76.98
27;6;5500000000.0;-76.13
1;7;5500000000.0;-78.31
2;7;5500000000.0;-77.80
3;7;5500000000.0;-78.23
4;7;5500000000.0;-78.12
5;7;5500000000.0;-77.51
6;7;5500000000.0;-78.89
7;7;5500000000.0;-75.73
8;7;5500000000.0;-79.90
9;7;5500000000.0;-77.23
10;7;5500000000.0;-77.81
11;7;5500000000.0;-78.90
12;7;5500000000.0;-77.00
13;7;5500000000.0;-77.46
14;7;5500000000.0;-77.63
15;7;5500000000.0;-78.92
16;7;5500000000.0;-77.24
17;7;5500000000.0;-77.97
18;7;5500000000.0;-77.83
19;7;5500000000.0;-82.95
20;7;5500000000.0;-74.58
21;7;5500000000.0;-77.81
22;7;5500000000.0;-77.85
23;7;5500000000.0;-77.90
24;7;5500000000.0;-78.13
25;7;5500000000.0;-77.40
26;7;5500000000.0;-78.00
27;7;5500000000.0;-77.65
