1;1;5500000000.0;-64.49
2;1;5500000000.0;-65.50
3;1;5500000000.0;-64.46
4;1;5500000000.0;-64.51
5;1;5500000000.0;-65.11
6;1;5500000000.0;-64.90
7;1;5500000000.0;-64.87
8;1;5500000000.0;-65.50
9;1;5500000000.0;-65.69
10;1;5500000000.0;-65.49
11;1;5500000000.0;-65.22
12;1;5500000000.0;-64.25
13;1;5500000000.0;-65.72
14;1;5500000000.0;-65.75
15;1;5500000000.0;-65.55
16;1;5500000000.0;-65.16
17;1;5500000000.0;-65.21
18;1;5500000000.0;-64.86
19;1;5500000000.0;-62.38
20;1;5500000000.0;-69.24
21;1;5500000000.0;-65.00
22;1;5500000000.0;-64.94
23;1;5500000000.0;-65.25
24;1;5500000000.0;-65.80
25;1;5500000000.0;-65.16
26;1;5500000000.0;-65.31
27;1;5500000000.0;-65.37
1;2;5500000000.0;-63.58
2;2;5500000000.0;-58.63
3;2;5500000000.0;-63.60
4;2;5500000000.0;-63.51
5;2;5500000000.0;-60.77
6;2;5500000000.0;-60.83
7;2;5500000000.0;-62.68
8;2;5500000000.0;-58.36
9;2;5500000000.0;-60.60
10;2;5500000000.0;-60.88
11;2;5500000000.0;-61.20
12;2;5500000000.0;-62.54
13;2;5500000000.0;-60.17
14;2;5500000000.0;-60.06
15;2;5500000000.0;-60.97
16;2;5500000000.0;-60.90
17;2;5500000000.0;-60.98
18;2;5500000000.0;-60.72
19;2;5500000000.0;-59.46
20;2;5500000000.0;-58.66
21;2;5500000000.0;-60.99
22;2;5500000000.0;-61.18
23;2;5500000000.0;-61.76
24;2;5500000000.0;-60.41
25;2;5500000000.0;-60.18
26;2;5500000000.0;-60.59
27;2;5500000000.0;-60.50
1;3;5500000000.0;-55.56
2;3;5500000000.0;-60.94
3;3;5500000000.0;-55.55
4;3;5500000000.0;-55.65
5;3;5500000000.0;-58.74
6;3;5500000000.0;-58.26
7;3;5500000000.0;-62.03
8;3;5500000000.0;-53.98
9;3;5500000000.0;-60.56
10;3;5500000000.0;-61.21
11;3;5500000000.0;-59.71
12;3;5500000000.0;-59.64
13;3;5500000000.0;-62.15
14;3;5500000000.0;-62.07
15;3;5500000000.0;-58.20
16;3;5500000000.0;-59.29
17;3;5500000000.0;-59.36
18;3;5500000000.0;-58.05
19;3;5500000000.0;-57.39
20;3;5500000000.0;-57.78
21;3;5500000000.0;-59.85
22;3;5500000000.0;-57.90
23;3;5500000000.0;-60.55
24;3;5500000000.0;-59.31
25;3;5500000000.0;-59.19
26;3;5500000000.0;-60.26
27;3;5500000000.0;-59.50
1;4;5500000000.0;-55.23
2;4;5500000000.0;-47.90
3;4;5500000000.0;-55.16
4;4;5500000000.0;-55.28
5;4;5500000000.0;-52.21
6;4;5500000000.0;-55.07
7;4;5500000000.0;-54.34
8;4;5500000000.0;-57.43
9;4;5500000000.0;-50.09
10;4;5500000000.0;-50.27
11;4;5500000000.0;-52.45
12;4;5500000000.0;-52.21
13;4;5500000000.0;-49.48
14;4;5500000000.0;-49.48
15;4;5500000000.0;-55.07
16;4;5500000000.0;-55.29
17;4;5500000000.0;-54.25
18;4;5500000000.0;-54.80
19;4;5500000000.0;-55.51
20;4;5500000000.0;-59.44
21;4;5500000000.0;-52.93
22;4;5500000000.0;-56.98
23;4;5500000000.0;-52.49
24;4;5500000000.0;-51.88
25;4;5500000000.0;-52.28
26;4;5500000000.0;-52.25
27;4;5500000000.0;-51.93
1;5;5500000000.0;-57.81
2;5;5500000000.0;-58.30
3;5;5500000000.0;-57.73
4;5;5500000000.0;-57.65
5;5;5500000000.0;-58.17
6;5;5500000000.0;-58.14
7;5;5500000000.0;-49.88
8;5;5500000000.0;-54.06
9;5;5500000000.0;-58.85
10;5;5500000000.0;-59.47
11;5;5500000000.0;-59.18
12;5;5500000000.0;-59.82
13;5;5500000000.0;-59.32
14;5;5500000000.0;-59.24
15;5;5500000000.0;-59.06
16;5;5500000000.0;-59.43
17;5;5500000000.0;-58.02
18;5;5500000000.0;-58.64
19;5;5500000000.0;-58.15
20;5;5500000000.0;-57.13
21;5;5500000000.0;-59.20
22;5;5500000000.0;-60.51
23;5;5500000000.0;-62.97
24;5;5500000000.0;-59.19
25;5;5500000000.0;-58.61
26;5;5500000000.0;-59.35
27;5;5500000000.0;-59.76
1;6;5500000000.0;-67.25
2;6;5500000000.0;-65.94
3;6;5500000000.0;-67.02
4;6;5500000000.0;-67.26
5;6;5500000000.0;-65.99
6;6;5500000000.0;-67.79
7;6;5500000000.0;-65.86
8;6;5500000000.0;-68.70
9;6;5500000000.0;-65.08
10;6;5500000000.0;-65.03
11;6;5500000000.0;-66.63
12;6;5500000000.0;-66.37
13;6;5500000000.0;-64.96
14;6;5500000000.0;-65.02
15;6;5500000000.0;-65.56
16;6;5500000000.0;-66.42
17;6;5500000000.0;-66.20
18;6;5500000000.0;-67.36
19;6;5500000000.0;-59.91
20;6;5500000000.0;-69.46
21;6;5500000000.0;-66.23
22;6;5500000000.0;-66.15
23;6;5500000000.0;-66.46
24;6;5500000000.0;-66.23
25;6;5500000000.0;-66.24
26;6;5500000000.0;-64.59
27;6;5500000000.0;-65.90
1;7;5500000000.0;-62.00
2;7;5500000000.0;-69.55
3;7;5500000000.0;-62.35
4;7;5500000000.0;-61.95
5;7;5500000000.0;-64.75
6;7;5500000000.0;-65.16
7;7;5500000000.0;-63.33
8;7;5500000000.0;-62.46
9;7;5500000000.0;-64.66
10;7;5500000000.0;-63.94
11;7;5500000000.0;-61.65
12;7;5500000000.0;-62.21
13;7;5500000000.0;-65.89
14;7;5500000000.0;-65.83
15;7;5500000000.0;-64.79
16;7;5500000000.0;-65.18
17;7;5500000000.0;-63.86
18;7;5500000000.0;-65.58
19;7;5500000000.0;-64.38
20;7;5500000000.0;-59.96
21;7;5500000000.0;-65.38
22;7;5500000000.0;-70.96
23;7;5500000000.0;-64.86
24;7;5500000000.0;-70.03
25;7;5500000000.0;-66.51
26;7;5500000000.0;-60.65
27;7;5500000000.0;-64.71
