1;5500000000.0;-59.31
2;5500000000.0;-57.82
3;5500000000.0;-64.86
4;5500000000.0;-64.26
5;5500000000.0;-57.63
6;5500000000.0;-71.42
7;5500000000.0;-59.41
8;5500000000.0;-63.78
9;5500000000.0;-69.54
10;5500000000.0;-64.06
11;5500000000.0;-61.70
12;5500000000.0;-66.41
13;5500000000.0;-68.02
14;5500000000.0;-60.95
15;5500000000.0;-59.21
16;5500000000.0;-66.45
17;5500000000.0;-68.28
18;5500000000.0;-60.57
19;5500000000.0;-60.40
20;5500000000.0;-64.06
21;5500000000.0;-61.57
22;5500000000.0;-61.01
23;5500000000.0;-60.38
24;5500000000.0;-64.96
25;5500000000.0;-74.41
26;5500000000.0;-66.38
27;5500000000.0;-62.08
