1;5500000000.0;-67.19
2;5500000000.0;-61.39
3;5500000000.0;-63.68
4;5500000000.0;-64.49
5;5500000000.0;-64.92
6;5500000000.0;-56.84
7;5500000000.0;-65.55
8;5500000000.0;-66.91
9;5500000000.0;-64.74
10;5500000000.0;-68.73
11;5500000000.0;-65.35
12;5500000000.0;-62.06
13;5500000000.0;-65.45
14;5500000000.0;-60.90
15;5500000000.0;-65.36
16;5500000000.0;-59.05
17;5500000000.0;-58.40
18;5500000000.0;-59.94
19;5500000000.0;-63.62
20;5500000000.0;-64.84
21;5500000000.0;-70.34
22;5500000000.0;-71.47
23;5500000000.0;-62.54
24;5500000000.0;-64.95
25;5500000000.0;-71.02
26;5500000000.0;-72.04
27;5500000000.0;-61.93
