1;5500000000.0;-53.01
2;5500000000.0;-54.92
3;5500000000.0;-56.08
4;5500000000.0;-51.95
5;5500000000.0;-51.08
6;5500000000.0;-50.97
7;5500000000.0;-58.53
8;5500000000.0;-61.91
9;5500000000.0;-56.88
10;5500000000.0;-51.03
11;5500000000.0;-49.09
12;5500000000.0;-51.87
13;5500000000.0;-50.78
14;5500000000.0;-52.44
15;5500000000.0;-53.04
16;5500000000.0;-55.82
17;5500000000.0;-53.83
18;5500000000.0;-56.05
19;5500000000.0;-54.90
20;5500000000.0;-53.95
21;5500000000.0;-51.84
22;5500000000.0;-54.44
23;5500000000.0;-59.10
24;5500000000.0;-59.32
25;5500000000.0;-52.61
26;5500000000.0;-59.25
27;5500000000.0;-62.16
