1;5500000000.0;-47.76
2;5500000000.0;-51.44
3;5500000000.0;-49.23
4;5500000000.0;-50.13
5;5500000000.0;-52.10
6;5500000000.0;-50.38
7;5500000000.0;-51.43
8;5500000000.0;-52.71
9;5500000000.0;-53.76
10;5500000000.0;-48.91
11;5500000000.0;-49.92
12;5500000000.0;-49.76
13;5500000000.0;-52.66
14;5500000000.0;-51.41
15;5500000000.0;-52.19
16;5500000000.0;-51.65
17;5500000000.0;-51.61
18;5500000000.0;-54.73
19;5500000000.0;-51.32
20;5500000000.0;-50.99
21;5500000000.0;-51.73
22;5500000000.0;-58.52
23;5500000000.0;-51.24
24;5500000000.0;-61.64
25;5500000000.0;-53.81
26;5500000000.0;-52.40
27;5500000000.0;-53.85
