1;5500000000.0;-66.06
2;5500000000.0;-71.89
3;5500000000.0;-64.79
4;5500000000.0;-66.27
5;5500000000.0;-64.53
6;5500000000.0;-67.88
7;5500000000.0;-63.67
8;5500000000.0;-66.43
9;5500000000.0;-56.35
10;5500000000.0;-59.35
11;5500000000.0;-57.59
12;5500000000.0;-59.83
13;5500000000.0;-65.67
14;5500000000.0;-63.18
15;5500000000.0;-60.05
16;5500000000.0;-65.14
17;5500000000.0;-63.16
18;5500000000.0;-67.32
19;5500000000.0;-62.66
20;5500000000.0;-67.49
21;5500000000.0;-67.37
22;5500000000.0;-55.52
23;5500000000.0;-67.17
24;5500000000.0;-60.59
25;5500000000.0;-59.71
26;5500000000.0;-58.66
27;5500000000.0;-60.33
