36.0;-27.0;1;5500000000.0;-68.17
36.0;-27.0;2;5500000000.0;-68.99
36.0;-27.0;3;5500000000.0;-68.28
36.0;-27.0;4;5500000000.0;-68.06
36.0;-27.0;5;5500000000.0;-67.63
36.0;-27.0;6;5500000000.0;-69.31
36.0;-27.0;7;5500000000.0;-68.72
36.0;-27.0;8;5500000000.0;-68.15
36.0;-27.0;9;5500000000.0;-68.16
36.0;-27.0;10;5500000000.0;-68.48
36.0;-27.0;11;5500000000.0;-68.71
36.0;-27.0;12;5500000000.0;-68.78
36.0;-27.0;13;5500000000.0;-69.58
36.0;-27.0;14;5500000000.0;-68.08
36.0;-27.0;15;5500000000.0;-67.86
36.0;-27.0;16;5500000000.0;-69.3
36.0;-27.0;17;5500000000.0;-68.33
36.0;-27.0;18;5500000000.0;-68.52
36.0;-27.0;19;5500000000.0;-68.49
36.0;-27.0;20;5500000000.0;-68.16
36.0;-27.0;21;5500000000.0;-67.99
36.0;-27.0;22;5500000000.0;-68.54
36.0;-27.0;23;5500000000.0;-67.46
36.0;-27.0;24;5500000000.0;-68.11
36.0;-27.0;25;5500000000.0;-67.74
36.0;-27.0;26;5500000000.0;-69.18
36.0;-27.0;27;5500000000.0;-68.92
36.0;-18.0;1;5500000000.0;-67.09
36.0;-18.0;2;5500000000.0;-67.49
36.0;-18.0;3;5500000000.0;-67.19
36.0;-18.0;4;5500000000.0;-67.34
36.0;-18.0;5;5500000000.0;-67.29
36.0;-18.0;6;5500000000.0;-67.66
36.0;-18.0;7;5500000000.0;-68.57
36.0;-18.0;8;5500000000.0;-66.13
36.0;-18.0;9;5500000000.0;-66.47
36.0;-18.0;10;5500000000.0;-67.32
36.0;-18.0;11;5500000000.0;-67.37
36.0;-18.0;12;5500000000.0;-67.64
36.0;-18.0;13;5500000000.0;-68.48
36.0;-18.0;14;5500000000.0;-66.63
36.0;-18.0;15;5500000000.0;-68.31
36.0;-18.0;16;5500000000.0;-66.45
36.0;-18.0;17;5500000000.0;-65.4
36.0;-18.0;18;5500000000.0;-69.02
36.0;-18.0;19;5500000000.0;-66.76
36.0;-18.0;20;5500000000.0;-67.85
36.0;-18.0;21;5500000000.0;-66.74
36.0;-18.0;22;5500000000.0;-67.97
36.0;-18.0;23;5500000000.0;-65.72
36.0;-18.0;24;5500000000.0;-68.99
36.0;-18.0;25;5500000000.0;-67.77
36.0;-18.0;26;5500000000.0;-67.57
36.0;-18.0;27;5500000000.0;-67.57
36.0;-9.0;1;5500000000.0;-63.44
36.0;-9.0;2;5500000000.0;-63.97
36.0;-9.0;3;5500000000.0;-63.43
36.0;-9.0;4;5500000000.0;-63.28
36.0;-9.0;5;5500000000.0;-63.48
36.0;-9.0;6;5500000000.0;-64.12
36.0;-9.0;7;5500000000.0;-64.92
36.0;-9.0;8;5500000000.0;-62.62
36.0;-9.0;9;5500000000.0;-60.54
36.0;-9.0;10;5500000000.0;-66.71
36.0;-9.0;11;5500000000.0;-63.22
36.0;-9.0;12;5500000000.0;-63.21
36.0;-9.0;13;5500000000.0;-63.1
36.0;-9.0;14;5500000000.0;-63.27
36.0;-9.0;15;5500000000.0;-64.82
36.0;-9.0;16;5500000000.0;-63.89
36.0;-9.0;17;5500000000.0;-63.58
36.0;-9.0;18;5500000000.0;-64.14
36.0;-9.0;19;5500000000.0;-63.92
36.0;-9.0;20;5500000000.0;-63.33
36.0;-9.0;21;5500000000.0;-64.72
36.0;-9.0;22;5500000000.0;-64.58
36.0;-9.0;23;5500000000.0;-61.39
36.0;-9.0;24;5500000000.0;-62.9
36.0;-9.0;25;5500000000.0;-63.22
36.0;-9.0;26;5500000000.0;-63.35
36.0;-9.0;27;5500000000.0;-63.22
36.0;0.0;1;5500000000.0;-61.32
36.0;0.0;2;5500000000.0;-61.71
36.0;0.0;3;5500000000.0;-61.3
36.0;0.0;4;5500000000.0;-61.22
36.0;0.0;5;5500000000.0;-61.61
36.0;0.0;6;5500000000.0;-61.68
36.0;0.0;7;5500000000.0;-61.79
36.0;0.0;8;5500000000.0;-61.37
36.0;0.0;9;5500000000.0;-56.85
36.0;0.0;10;5500000000.0;-63.95
36.0;0.0;11;5500000000.0;-61.09
36.0;0.0;12;5500000000.0;-60.89
36.0;0.0;13;5500000000.0;-60.67
36.0;0.0;14;5500000000.0;-61.08
36.0;0.0;15;5500000000.0;-62.91
36.0;0.0;16;5500000000.0;-62.02
36.0;0.0;17;5500000000.0;-62.2
36.0;0.0;18;5500000000.0;-61.75
36.0;0.0;19;5500000000.0;-61.57
36.0;0.0;20;5500000000.0;-61.31
36.0;0.0;21;5500000000.0;-64.64
36.0;0.0;22;5500000000.0;-61.99
36.0;0.0;23;5500000000.0;-59.81
36.0;0.0;24;5500000000.0;-60.71
36.0;0.0;25;5500000000.0;-60.31
36.0;0.0;26;5500000000.0;-60.73
36.0;0.0;27;5500000000.0;-61.48
36.0;9.0;1;5500000000.0;-62.31
36.0;9.0;2;5500000000.0;-62.29
36.0;9.0;3;5500000000.0;-62.37
36.0;9.0;4;5500000000.0;-62.42
36.0;9.0;5;5500000000.0;-62.72
36.0;9.0;6;5500000000.0;-62.21
36.0;9.0;7;5500000000.0;-61.51
36.0;9.0;8;5500000000.0;-63.07
36.0;9.0;9;5500000000.0;-58.87
36.0;9.0;10;5500000000.0;-62.94
36.0;9.0;11;5500000000.0;-61.8
36.0;9.0;12;5500000000.0;-61.89
36.0;9.0;13;5500000000.0;-62.06
36.0;9.0;14;5500000000.0;-61.39
36.0;9.0;15;5500000000.0;-63.02
36.0;9.0;16;5500000000.0;-62.5
36.0;9.0;17;5500000000.0;-62.99
36.0;9.0;18;5500000000.0;-62.33
36.0;9.0;19;5500000000.0;-61.96
36.0;9.0;20;5500000000.0;-62.48
36.0;9.0;21;5500000000.0;-63.72
36.0;9.0;22;5500000000.0;-62.75
36.0;9.0;23;5500000000.0;-61.2
36.0;9.0;24;5500000000.0;-61.99
36.0;9.0;25;5500000000.0;-61.4
36.0;9.0;26;5500000000.0;-62.16
36.0;9.0;27;5500000000.0;-61.69
36.0;18.0;1;5500000000.0;-70.34
36.0;18.0;2;5500000000.0;-71.08
36.0;18.0;3;5500000000.0;-70.37
36.0;18.0;4;5500000000.0;-70.86
36.0;18.0;5;5500000000.0;-70.19
36.0;18.0;6;5500000000.0;-71.42
36.0;18.0;7;5500000000.0;-69.39
36.0;18.0;8;5500000000.0;-72.23
36.0;18.0;9;5500000000.0;-67.84
36.0;18.0;10;5500000000.0;-73.73
36.0;18.0;11;5500000000.0;-70.59
36.0;18.0;12;5500000000.0;-70.3
36.0;18.0;13;5500000000.0;-70.71
36.0;18.0;14;5500000000.0;-70.38
36.0;18.0;15;5500000000.0;-70.09
36.0;18.0;16;5500000000.0;-71.98
36.0;18.0;17;5500000000.0;-70.1
36.0;18.0;18;5500000000.0;-71.71
36.0;18.0;19;5500000000.0;-71.18
36.0;18.0;20;5500000000.0;-70.19
36.0;18.0;21;5500000000.0;-71.29
36.0;18.0;22;5500000000.0;-70.83
36.0;18.0;23;5500000000.0;-69.61
36.0;18.0;24;5500000000.0;-70.78
36.0;18.0;25;5500000000.0;-70.73
36.0;18.0;26;5500000000.0;-70.55
36.0;18.0;27;5500000000.0;-69.56
36.0;27.0;1;5500000000.0;-67.56
36.0;27.0;2;5500000000.0;-67.92
36.0;27.0;3;5500000000.0;-67.4
36.0;27.0;4;5500000000.0;-67.66
36.0;27.0;5;5500000000.0;-66.99
36.0;27.0;6;5500000000.0;-68.47
36.0;27.0;7;5500000000.0;-67.43
36.0;27.0;8;5500000000.0;-68.17
36.0;27.0;9;5500000000.0;-65.71
36.0;27.0;10;5500000000.0;-69.83
36.0;27.0;11;5500000000.0;-68.06
36.0;27.0;12;5500000000.0;-67.42
36.0;27.0;13;5500000000.0;-67.2
36.0;27.0;14;5500000000.0;-68.31
36.0;27.0;15;5500000000.0;-67.36
36.0;27.0;16;5500000000.0;-68.53
36.0;27.0;17;5500000000.0;-67.25
36.0;27.0;18;5500000000.0;-68.31
36.0;27.0;19;5500000000.0;-68.14
36.0;27.0;20;5500000000.0;-67.24
36.0;27.0;21;5500000000.0;-68.77
36.0;27.0;22;5500000000.0;-67.79
36.0;27.0;23;5500000000.0;-66.44
36.0;27.0;24;5500000000.0;-67.53
36.0;27.0;25;5500000000.0;-67.01
36.0;27.0;26;5500000000.0;-67.34
36.0;27.0;27;5500000000.0;-68.66
37.8;-27.0;1;5500000000.0;-67.38
37.8;-27.0;2;5500000000.0;-68.18
37.8;-27.0;3;5500000000.0;-67.46
37.8;-27.0;4;5500000000.0;-67.18
37.8;-27.0;5;5500000000.0;-66.94
37.8;-27.0;6;5500000000.0;-68.34
37.8;-27.0;7;5500000000.0;-67.75
37.8;-27.0;8;5500000000.0;-67.52
37.8;-27.0;9;5500000000.0;-68.07
37.8;-27.0;10;5500000000.0;-67.22
37.8;-27.0;11;5500000000.0;-67.8
37.8;-27.0;12;5500000000.0;-67.93
37.8;-27.0;13;5500000000.0;-68.45
37.8;-27.0;14;5500000000.0;-67.38
37.8;-27.0;15;5500000000.0;-67.26
37.8;-27.0;16;5500000000.0;-68.04
37.8;-27.0;17;5500000000.0;-67.61
37.8;-27.0;18;5500000000.0;-67.53
37.8;-27.0;19;5500000000.0;-68.22
37.8;-27.0;20;5500000000.0;-66.89
37.8;-27.0;21;5500000000.0;-67.05
37.8;-27.0;22;5500000000.0;-67.87
37.8;-27.0;23;5500000000.0;-66.73
37.8;-27.0;24;5500000000.0;-67.04
37.8;-27.0;25;5500000000.0;-66.72
37.8;-27.0;26;5500000000.0;-68.32
37.8;-27.0;27;5500000000.0;-68.11
37.8;-18.0;1;5500000000.0;-67.74
37.8;-18.0;2;5500000000.0;-67.61
37.8;-18.0;3;5500000000.0;-67.76
37.8;-18.0;4;5500000000.0;-68.01
37.8;-18.0;5;5500000000.0;-67.28
37.8;-18.0;6;5500000000.0;-68.43
37.8;-18.0;7;5500000000.0;-69.21
37.8;-18.0;8;5500000000.0;-66.59
37.8;-18.0;9;5500000000.0;-68.19
37.8;-18.0;10;5500000000.0;-66.69
37.8;-18.0;11;5500000000.0;-67.86
37.8;-18.0;12;5500000000.0;-68.17
37.8;-18.0;13;5500000000.0;-68.94
37.8;-18.0;14;5500000000.0;-67.15
37.8;-18.0;15;5500000000.0;-68.57
37.8;-18.0;16;5500000000.0;-66.56
37.8;-18.0;17;5500000000.0;-65.49
37.8;-18.0;18;5500000000.0;-69.54
37.8;-18.0;19;5500000000.0;-67.16
37.8;-18.0;20;5500000000.0;-68.31
37.8;-18.0;21;5500000000.0;-66.65
37.8;-18.0;22;5500000000.0;-68.91
37.8;-18.0;23;5500000000.0;-66.54
37.8;-18.0;24;5500000000.0;-69.77
37.8;-18.0;25;5500000000.0;-68.36
37.8;-18.0;26;5500000000.0;-68.01
37.8;-18.0;27;5500000000.0;-68.99
37.8;-9.0;1;5500000000.0;-63.64
37.8;-9.0;2;5500000000.0;-64.28
37.8;-9.0;3;5500000000.0;-63.8
37.8;-9.0;4;5500000000.0;-63.44
37.8;-9.0;5;5500000000.0;-63.56
37.8;-9.0;6;5500000000.0;-64.48
37.8;-9.0;7;5500000000.0;-65.22
37.8;-9.0;8;5500000000.0;-62.85
37.8;-9.0;9;5500000000.0;-61.26
37.8;-9.0;10;5500000000.0;-66.03
37.8;-9.0;11;5500000000.0;-63.54
37.8;-9.0;12;5500000000.0;-63.54
37.8;-9.0;13;5500000000.0;-63.76
37.8;-9.0;14;5500000000.0;-63.34
37.8;-9.0;15;5500000000.0;-64.63
37.8;-9.0;16;5500000000.0;-64.28
37.8;-9.0;17;5500000000.0;-63.42
37.8;-9.0;18;5500000000.0;-64.62
37.8;-9.0;19;5500000000.0;-64.37
37.8;-9.0;20;5500000000.0;-63.46
37.8;-9.0;21;5500000000.0;-63.77
37.8;-9.0;22;5500000000.0;-64.94
37.8;-9.0;23;5500000000.0;-61.14
37.8;-9.0;24;5500000000.0;-63.36
37.8;-9.0;25;5500000000.0;-62.83
37.8;-9.0;26;5500000000.0;-63.85
37.8;-9.0;27;5500000000.0;-64.05
37.8;0.0;1;5500000000.0;-61.99
37.8;0.0;2;5500000000.0;-63.11
37.8;0.0;3;5500000000.0;-61.98
37.8;0.0;4;5500000000.0;-61.95
37.8;0.0;5;5500000000.0;-62.15
37.8;0.0;6;5500000000.0;-63.09
37.8;0.0;7;5500000000.0;-62.89
37.8;0.0;8;5500000000.0;-62.35
37.8;0.0;9;5500000000.0;-56.88
37.8;0.0;10;5500000000.0;-71.52
37.8;0.0;11;5500000000.0;-61.94
37.8;0.0;12;5500000000.0;-61.8
37.8;0.0;13;5500000000.0;-61.69
37.8;0.0;14;5500000000.0;-61.97
37.8;0.0;15;5500000000.0;-64.11
37.8;0.0;16;5500000000.0;-63.85
37.8;0.0;17;5500000000.0;-62.74
37.8;0.0;18;5500000000.0;-63.24
37.8;0.0;19;5500000000.0;-62.52
37.8;0.0;20;5500000000.0;-62.4
37.8;0.0;21;5500000000.0;-65.59
37.8;0.0;22;5500000000.0;-62.92
37.8;0.0;23;5500000000.0;-59.73
37.8;0.0;24;5500000000.0;-61.55
37.8;0.0;25;5500000000.0;-60.62
37.8;0.0;26;5500000000.0;-61.63
37.8;0.0;27;5500000000.0;-63.07
37.8;9.0;1;5500000000.0;-62.91
37.8;9.0;2;5500000000.0;-63.61
37.8;9.0;3;5500000000.0;-62.79
37.8;9.0;4;5500000000.0;-63.08
37.8;9.0;5;5500000000.0;-63.19
37.8;9.0;6;5500000000.0;-63.6
37.8;9.0;7;5500000000.0;-62.46
37.8;9.0;8;5500000000.0;-64.27
37.8;9.0;9;5500000000.0;-58.57
37.8;9.0;10;5500000000.0;-68.59
37.8;9.0;11;5500000000.0;-62.69
37.8;9.0;12;5500000000.0;-62.79
37.8;9.0;13;5500000000.0;-62.83
37.8;9.0;14;5500000000.0;-62.55
37.8;9.0;15;5500000000.0;-64.46
37.8;9.0;16;5500000000.0;-64.28
37.8;9.0;17;5500000000.0;-63.6
37.8;9.0;18;5500000000.0;-63.77
37.8;9.0;19;5500000000.0;-62.8
37.8;9.0;20;5500000000.0;-63.69
37.8;9.0;21;5500000000.0;-65.82
37.8;9.0;22;5500000000.0;-63.78
37.8;9.0;23;5500000000.0;-61.24
37.8;9.0;24;5500000000.0;-62.55
37.8;9.0;25;5500000000.0;-62.09
37.8;9.0;26;5500000000.0;-63.04
37.8;9.0;27;5500000000.0;-63.22
37.8;18.0;1;5500000000.0;-68.94
37.8;18.0;2;5500000000.0;-69.39
37.8;18.0;3;5500000000.0;-69.06
37.8;18.0;4;5500000000.0;-69.3
37.8;18.0;5;5500000000.0;-68.52
37.8;18.0;6;5500000000.0;-70.0
37.8;18.0;7;5500000000.0;-67.9
37.8;18.0;8;5500000000.0;-70.73
37.8;18.0;9;5500000000.0;-66.41
37.8;18.0;10;5500000000.0;-72.22
37.8;18.0;11;5500000000.0;-69.07
37.8;18.0;12;5500000000.0;-68.71
37.8;18.0;13;5500000000.0;-68.87
37.8;18.0;14;5500000000.0;-69.14
37.8;18.0;15;5500000000.0;-68.8
37.8;18.0;16;5500000000.0;-70.36
37.8;18.0;17;5500000000.0;-68.57
37.8;18.0;18;5500000000.0;-70.08
37.8;18.0;19;5500000000.0;-69.39
37.8;18.0;20;5500000000.0;-68.88
37.8;18.0;21;5500000000.0;-70.12
37.8;18.0;22;5500000000.0;-69.56
37.8;18.0;23;5500000000.0;-68.32
37.8;18.0;24;5500000000.0;-68.83
37.8;18.0;25;5500000000.0;-69.8
37.8;18.0;26;5500000000.0;-69.32
37.8;18.0;27;5500000000.0;-68.38
37.8;27.0;1;5500000000.0;-68.64
37.8;27.0;2;5500000000.0;-68.87
37.8;27.0;3;5500000000.0;-68.45
37.8;27.0;4;5500000000.0;-68.72
37.8;27.0;5;5500000000.0;-67.92
37.8;27.0;6;5500000000.0;-69.53
37.8;27.0;7;5500000000.0;-68.28
37.8;27.0;8;5500000000.0;-69.31
37.8;27.0;9;5500000000.0;-66.7
37.8;27.0;10;5500000000.0;-70.81
37.8;27.0;11;5500000000.0;-68.97
37.8;27.0;12;5500000000.0;-68.47
