36.0;-27.0;1;5500000000.0;-74.41
36.0;-27.0;2;5500000000.0;-73.45
36.0;-27.0;3;5500000000.0;-74.35
36.0;-27.0;4;5500000000.0;-74.37
36.0;-27.0;5;5500000000.0;-74.09
36.0;-27.0;6;5500000000.0;-73.58
36.0;-27.0;7;5500000000.0;-74.24
36.0;-27.0;8;5500000000.0;-73.14
36.0;-27.0;9;5500000000.0;-72.97
36.0;-27.0;10;5500000000.0;-75.09
36.0;-27.0;11;5500000000.0;-74.31
36.0;-27.0;12;5500000000.0;-73.57
36.0;-27.0;13;5500000000.0;-73.34
36.0;-27.0;14;5500000000.0;-73.95
36.0;-27.0;15;5500000000.0;-74.59
36.0;-27.0;16;5500000000.0;-73.81
36.0;-27.0;17;5500000000.0;-74.44
36.0;-27.0;18;5500000000.0;-73.67
36.0;-27.0;19;5500000000.0;-72.42
36.0;-27.0;20;5500000000.0;-76.28
36.0;-27.0;21;5500000000.0;-73.33
36.0;-27.0;22;5500000000.0;-73.46
36.0;-27.0;23;5500000000.0;-75.55
36.0;-27.0;24;5500000000.0;-74.98
36.0;-27.0;25;5500000000.0;-75.3
36.0;-27.0;26;5500000000.0;-73.43
36.0;-27.0;27;5500000000.0;-73.95
36.0;-18.0;1;5500000000.0;-77.23
36.0;-18.0;2;5500000000.0;-75.19
36.0;-18.0;3;5500000000.0;-77.22
36.0;-18.0;4;5500000000.0;-77.45
36.0;-18.0;5;5500000000.0;-76.26
36.0;-18.0;6;5500000000.0;-75.54
36.0;-18.0;7;5500000000.0;-74.63
36.0;-18.0;8;5500000000.0;-76.47
36.0;-18.0;9;5500000000.0;-79.17
36.0;-18.0;10;5500000000.0;-70.93
36.0;-18.0;11;5500000000.0;-75.69
36.0;-18.0;12;5500000000.0;-75.89
36.0;-18.0;13;5500000000.0;-75.27
36.0;-18.0;14;5500000000.0;-75.38
36.0;-18.0;15;5500000000.0;-74.12
36.0;-18.0;16;5500000000.0;-74.7
36.0;-18.0;17;5500000000.0;-74.58
36.0;-18.0;18;5500000000.0;-75.97
36.0;-18.0;19;5500000000.0;-76.41
36.0;-18.0;20;5500000000.0;-74.67
36.0;-18.0;21;5500000000.0;-73.62
36.0;-18.0;22;5500000000.0;-75.12
36.0;-18.0;23;5500000000.0;-77.85
36.0;-18.0;24;5500000000.0;-76.63
36.0;-18.0;25;5500000000.0;-79.52
36.0;-18.0;26;5500000000.0;-73.93
36.0;-18.0;27;5500000000.0;-74.92
36.0;-9.0;1;5500000000.0;-78.98
36.0;-9.0;2;5500000000.0;-78.1
36.0;-9.0;3;5500000000.0;-78.52
36.0;-9.0;4;5500000000.0;-77.97
36.0;-9.0;5;5500000000.0;-80.5
36.0;-9.0;6;5500000000.0;-77.44
36.0;-9.0;7;5500000000.0;-76.34
36.0;-9.0;8;5500000000.0;-79.93
36.0;-9.0;9;5500000000.0;-76.08
36.0;-9.0;10;5500000000.0;-77.83
36.0;-9.0;11;5500000000.0;-78.42
36.0;-9.0;12;5500000000.0;-79.64
36.0;-9.0;13;5500000000.0;-79.41
36.0;-9.0;14;5500000000.0;-78.92
36.0;-9.0;15;5500000000.0;-79.94
36.0;-9.0;16;5500000000.0;-79.07
36.0;-9.0;17;5500000000.0;-77.45
36.0;-9.0;18;5500000000.0;-80.42
36.0;-9.0;19;5500000000.0;-78.72
36.0;-9.0;20;5500000000.0;-79.42
36.0;-9.0;21;5500000000.0;-77.96
36.0;-9.0;22;5500000000.0;-79.54
36.0;-9.0;23;5500000000.0;-75.33
36.0;-9.0;24;5500000000.0;-76.64
36.0;-9.0;25;5500000000.0;-76.89
36.0;-9.0;26;5500000000.0;-78.36
36.0;-9.0;27;5500000000.0;-76.79
36.0;0.0;1;5500000000.0;-77.22
36.0;0.0;2;5500000000.0;-86.75
36.0;0.0;3;5500000000.0;-77.59
36.0;0.0;4;5500000000.0;-77.2
36.0;0.0;5;5500000000.0;-79.89
36.0;0.0;6;5500000000.0;-88.23
36.0;0.0;7;5500000000.0;-87.74
36.0;0.0;8;5500000000.0;-79.0
36.0;0.0;9;5500000000.0;-66.82
36.0;0.0;10;5500000000.0;-69.04
36.0;0.0;11;5500000000.0;-81.05
36.0;0.0;12;5500000000.0;-80.3
36.0;0.0;13;5500000000.0;-78.73
36.0;0.0;14;5500000000.0;-81.62
36.0;0.0;15;5500000000.0;-80.63
36.0;0.0;16;5500000000.0;-77.92
36.0;0.0;17;5500000000.0;-82.05
36.0;0.0;18;5500000000.0;-83.14
36.0;0.0;19;5500000000.0;-84.38
36.0;0.0;20;5500000000.0;-80.76
36.0;0.0;21;5500000000.0;-79.57
36.0;0.0;22;5500000000.0;-85.36
36.0;0.0;23;5500000000.0;-68.03
36.0;0.0;24;5500000000.0;-77.83
36.0;0.0;25;5500000000.0;-72.04
36.0;0.0;26;5500000000.0;-79.59
36.0;0.0;27;5500000000.0;-91.53
36.0;9.0;1;5500000000.0;-82.9
36.0;9.0;2;5500000000.0;-82.75
36.0;9.0;3;5500000000.0;-82.77
36.0;9.0;4;5500000000.0;-83.94
36.0;9.0;5;5500000000.0;-83.32
36.0;9.0;6;5500000000.0;-86.05
36.0;9.0;7;5500000000.0;-83.41
36.0;9.0;8;5500000000.0;-95.21
36.0;9.0;9;5500000000.0;-69.89
36.0;9.0;10;5500000000.0;-70.18
36.0;9.0;11;5500000000.0;-84.36
36.0;9.0;12;5500000000.0;-84.32
36.0;9.0;13;5500000000.0;-86.67
36.0;9.0;14;5500000000.0;-80.63
36.0;9.0;15;5500000000.0;-81.06
36.0;9.0;16;5500000000.0;-78.65
36.0;9.0;17;5500000000.0;-85.41
36.0;9.0;18;5500000000.0;-83.73
36.0;9.0;19;5500000000.0;-84.68
36.0;9.0;20;5500000000.0;-102.94
36.0;9.0;21;5500000000.0;-77.34
36.0;9.0;22;5500000000.0;-91.02
36.0;9.0;23;5500000000.0;-70.31
36.0;9.0;24;5500000000.0;-80.61
36.0;9.0;25;5500000000.0;-75.35
36.0;9.0;26;5500000000.0;-87.44
36.0;9.0;27;5500000000.0;-89.0
36.0;18.0;1;5500000000.0;-71.25
36.0;18.0;2;5500000000.0;-71.0
36.0;18.0;3;5500000000.0;-71.38
36.0;18.0;4;5500000000.0;-71.11
36.0;18.0;5;5500000000.0;-71.64
36.0;18.0;6;5500000000.0;-70.55
36.0;18.0;7;5500000000.0;-72.2
36.0;18.0;8;5500000000.0;-69.73
36.0;18.0;9;5500000000.0;-73.9
36.0;18.0;10;5500000000.0;-69.25
36.0;18.0;11;5500000000.0;-71.23
36.0;18.0;12;5500000000.0;-71.28
36.0;18.0;13;5500000000.0;-71.6
36.0;18.0;14;5500000000.0;-70.88
36.0;18.0;15;5500000000.0;-71.0
36.0;18.0;16;5500000000.0;-70.32
36.0;18.0;17;5500000000.0;-70.91
36.0;18.0;18;5500000000.0;-70.79
36.0;18.0;19;5500000000.0;-70.9
36.0;18.0;20;5500000000.0;-71.18
36.0;18.0;21;5500000000.0;-70.25
36.0;18.0;22;5500000000.0;-71.64
36.0;18.0;23;5500000000.0;-70.52
36.0;18.0;24;5500000000.0;-71.66
36.0;18.0;25;5500000000.0;-71.78
36.0;18.0;26;5500000000.0;-71.16
36.0;18.0;27;5500000000.0;-70.86
36.0;27.0;1;5500000000.0;-71.74
36.0;27.0;2;5500000000.0;-71.01
36.0;27.0;3;5500000000.0;-71.72
36.0;27.0;4;5500000000.0;-71.6
36.0;27.0;5;5500000000.0;-71.53
36.0;27.0;6;5500000000.0;-70.99
36.0;27.0;7;5500000000.0;-71.21
36.0;27.0;8;5500000000.0;-71.47
36.0;27.0;9;5500000000.0;-70.38
36.0;27.0;10;5500000000.0;-71.02
36.0;27.0;11;5500000000.0;-71.42
36.0;27.0;12;5500000000.0;-71.68
36.0;27.0;13;5500000000.0;-71.1
36.0;27.0;14;5500000000.0;-71.81
36.0;27.0;15;5500000000.0;-71.66
36.0;27.0;16;5500000000.0;-71.44
