0;1;5500000000.0;-71.48
0;2;5500000000.0;-66.50
0;3;5500000000.0;-67.04
0;4;5500000000.0;-67.40
0;5;5500000000.0;-73.00
0;6;5500000000.0;-71.52
0;7;5500000000.0;-71.34
0;8;5500000000.0;-69.11
0;9;5500000000.0;-71.38
0;10;5500000000.0;-71.71
0;11;5500000000.0;-70.85
0;12;5500000000.0;-70.87
0;13;5500000000.0;-72.88
0;14;5500000000.0;-69.08
0;15;5500000000.0;-76.34
0;16;5500000000.0;-84.95
0;17;5500000000.0;-83.64
0;18;5500000000.0;-77.11
0;19;5500000000.0;-73.04
0;20;5500000000.0;-76.02
0;21;5500000000.0;-77.27
0;22;5500000000.0;-83.55
0;23;5500000000.0;-71.91
0;24;5500000000.0;-71.65
0;25;5500000000.0;-75.55
0;26;5500000000.0;-74.69
0;27;5500000000.0;-76.29
