1;2024-11-22 11:47:54.440554;5500000000.0;-77.62
2;2024-11-22 11:47:55.938544;5500000000.0;-69.83
3;2024-11-22 11:47:57.429887;5500000000.0;-69.95
4;2024-11-22 11:47:58.933037;5500000000.0;-69.81
5;2024-11-22 11:48:00.446779;5500000000.0;-69.35
6;2024-11-22 11:48:01.917990;5500000000.0;-68.95
7;2024-11-22 11:48:03.421039;5500000000.0;-69.46
8;2024-11-22 11:48:04.899289;5500000000.0;-69.38
9;2024-11-22 11:48:06.414027;5500000000.0;-69.44
10;2024-11-22 11:48:07.939664;5500000000.0;-69.46
11;2024-11-22 11:48:09.476247;5500000000.0;-69.33
12;2024-11-22 11:48:10.958269;5500000000.0;-69.27
13;2024-11-22 11:48:12.501656;5500000000.0;-69.43
14;2024-11-22 11:48:13.982886;5500000000.0;-68.97
15;2024-11-22 11:48:15.492767;5500000000.0;-66.09
16;2024-11-22 11:48:17.022071;5500000000.0;-62.81
17;2024-11-22 11:48:18.529384;5500000000.0;-68.69
18;2024-11-22 11:48:20.061189;5500000000.0;-67.92
19;2024-11-22 11:48:21.622162;5500000000.0;-70.78
20;2024-11-22 11:48:23.177438;5500000000.0;-68.67
21;2024-11-22 11:48:24.608433;5500000000.0;-72.24
22;2024-11-22 11:48:26.115670;5500000000.0;-68.65
23;2024-11-22 11:48:27.593430;5500000000.0;-69.28
24;2024-11-22 11:48:29.139476;5500000000.0;-68.53
25;2024-11-22 11:48:30.685678;5500000000.0;-75.08
26;2024-11-22 11:48:32.232030;5500000000.0;-66.02
27;2024-11-22 11:48:33.771869;5500000000.0;-69.42
