0.0;-27.0;1;5500000000.0;2.069999999999993
0.0;-27.0;2;5500000000.0;4.130000000000003
0.0;-27.0;3;5500000000.0;2.3699999999999903
0.0;-27.0;4;5500000000.0;1.9100000000000037
0.0;-27.0;5;5500000000.0;2.4399999999999977
0.0;-27.0;6;5500000000.0;3.8999999999999986
0.0;-27.0;7;5500000000.0;3.280000000000001
0.0;-27.0;8;5500000000.0;3.75
0.0;-27.0;9;5500000000.0;2.1700000000000017
0.0;-27.0;10;5500000000.0;3.489999999999995
0.0;-27.0;11;5500000000.0;3.5900000000000034
0.0;-27.0;12;5500000000.0;4.0
0.0;-27.0;13;5500000000.0;4.039999999999992
0.0;-27.0;14;5500000000.0;4.009999999999991
0.0;-27.0;15;5500000000.0;3.4799999999999898
0.0;-27.0;16;5500000000.0;3.1899999999999977
0.0;-27.0;17;5500000000.0;1.8799999999999955
0.0;-27.0;18;5500000000.0;3.5700000000000003
0.0;-27.0;19;5500000000.0;3.520000000000003
0.0;-27.0;20;5500000000.0;2.720000000000006
0.0;-27.0;21;5500000000.0;3.5700000000000074
0.0;-27.0;22;5500000000.0;3.0899999999999963
0.0;-27.0;23;5500000000.0;1.0499999999999972
0.0;-27.0;24;5500000000.0;2.809999999999995
0.0;-27.0;25;5500000000.0;2.9099999999999966
0.0;-27.0;26;5500000000.0;2.970000000000006
0.0;-27.0;27;5500000000.0;3.970000000000006
0.0;-18.0;1;5500000000.0;3.1599999999999966
0.0;-18.0;2;5500000000.0;1.2299999999999969
0.0;-18.0;3;5500000000.0;3.1499999999999986
0.0;-18.0;4;5500000000.0;3.0700000000000003
0.0;-18.0;5;5500000000.0;3.3100000000000023
0.0;-18.0;6;5500000000.0;1.2199999999999989
0.0;-18.0;7;5500000000.0;2.4199999999999946
0.0;-18.0;8;5500000000.0;1.7800000000000011
0.0;-18.0;9;5500000000.0;3.470000000000006
0.0;-18.0;10;5500000000.0;1.6099999999999994
0.0;-18.0;11;5500000000.0;2.1400000000000006
0.0;-18.0;12;5500000000.0;2.1799999999999997
0.0;-18.0;13;5500000000.0;2.1400000000000006
0.0;-18.0;14;5500000000.0;2.1099999999999994
0.0;-18.0;15;5500000000.0;2.6799999999999997
0.0;-18.0;16;5500000000.0;1.7800000000000011
0.0;-18.0;17;5500000000.0;3.260000000000005
0.0;-18.0;18;5500000000.0;1.5600000000000023
0.0;-18.0;19;5500000000.0;1.4799999999999969
0.0;-18.0;20;5500000000.0;3.1799999999999997
0.0;-18.0;21;5500000000.0;2.1000000000000014
0.0;-18.0;22;5500000000.0;2.6599999999999966
0.0;-18.0;23;5500000000.0;4.369999999999997
0.0;-18.0;24;5500000000.0;2.6799999999999997
