5m
anteny nie poprawione 5m
1;5500000000.0;-81.14
2;5500000000.0;-81.16
3;5500000000.0;-81.20
4;5500000000.0;-80.88
5;5500000000.0;-81.46
6;5500000000.0;-80.82
7;5500000000.0;-81.08
8;5500000000.0;-80.94
9;5500000000.0;-80.87
10;5500000000.0;-80.84
11;5500000000.0;-81.08
12;5500000000.0;-80.90
13;5500000000.0;-80.89
14;5500000000.0;-80.63
15;5500000000.0;-81.34
16;5500000000.0;-80.66
17;5500000000.0;-81.09
18;5500000000.0;-80.77
19;5500000000.0;-80.86
20;5500000000.0;-81.19
21;5500000000.0;-81.12
22;5500000000.0;-81.70
23;5500000000.0;-81.10
24;5500000000.0;-80.78
25;5500000000.0;-80.94
26;5500000000.0;-80.94
27;5500000000.0;-81.66
efekt ris 5m anteny niepoprawione
1;5500000000.0;-82.27
2;5500000000.0;-76.29
3;5500000000.0;-79.13
4;5500000000.0;-80.04
5;5500000000.0;-81.66
6;5500000000.0;-76.54
7;5500000000.0;-79.32
8;5500000000.0;-82.21
9;5500000000.0;-82.60
10;5500000000.0;-80.79
11;5500000000.0;-80.15
12;5500000000.0;-78.82
13;5500000000.0;-78.87
14;5500000000.0;-79.26
15;5500000000.0;-79.20
16;5500000000.0;-80.58
17;5500000000.0;-80.25
18;5500000000.0;-84.39
19;5500000000.0;-82.04
20;5500000000.0;-79.99
21;5500000000.0;-79.84
22;5500000000.0;-78.92
23;5500000000.0;-79.34
24;5500000000.0;-78.62
25;5500000000.0;-80.21
26;5500000000.0;-77.08
27;5500000000.0;-81.11
anteny poprawione 5m bez drona
1;5500000000.0;-73.37
2;5500000000.0;-73.98
3;5500000000.0;-73.14
4;5500000000.0;-73.48
5;5500000000.0;-79.19
6;5500000000.0;-81.24
7;5500000000.0;-76.28
8;5500000000.0;-75.35
9;5500000000.0;-76.13
10;5500000000.0;-76.15
11;5500000000.0;-79.34
12;5500000000.0;-78.00
13;5500000000.0;-77.47
14;5500000000.0;-77.40
15;5500000000.0;-77.10
16;5500000000.0;-75.58
17;5500000000.0;-79.28
18;5500000000.0;-74.87
19;5500000000.0;-76.53
20;5500000000.0;-76.35
21;5500000000.0;-76.50
22;5500000000.0;-77.99
23;5500000000.0;-75.70
24;5500000000.0;-77.16
25;5500000000.0;-78.30
26;5500000000.0;-77.86
27;5500000000.0;-77.45
anteny poprawione efekt ris 5m
1;5500000000.0;-77.35
2;5500000000.0;-77.55
3;5500000000.0;-77.56
4;5500000000.0;-77.71
5;5500000000.0;-77.54
6;5500000000.0;-77.62
7;5500000000.0;-77.58
8;5500000000.0;-77.68
9;5500000000.0;-77.30
10;5500000000.0;-77.35
11;5500000000.0;-77.34
12;5500000000.0;-77.55
13;5500000000.0;-77.53
14;5500000000.0;-77.40
15;5500000000.0;-77.44
16;5500000000.0;-77.46
17;5500000000.0;-77.44
18;5500000000.0;-77.27
19;5500000000.0;-77.44
20;5500000000.0;-77.30
21;5500000000.0;-77.48
22;5500000000.0;-77.48
23;5500000000.0;-77.54
24;5500000000.0;-77.53
25;5500000000.0;-77.52
26;5500000000.0;-77.42
27;5500000000.0;-77.55
4m dron obrócony 90 stopni
1;5500000000.0;-79.71
2;5500000000.0;-79.94
3;5500000000.0;-77.32
4;5500000000.0;-79.75
5;5500000000.0;-78.93
6;5500000000.0;-79.46
7;5500000000.0;-78.30
8;5500000000.0;-78.18
9;5500000000.0;-79.83
10;5500000000.0;-81.56
11;5500000000.0;-78.90
12;5500000000.0;-80.72
13;5500000000.0;-79.02
14;5500000000.0;-80.46
15;5500000000.0;-79.70
16;5500000000.0;-80.14
17;5500000000.0;-79.97
18;5500000000.0;-80.32
19;5500000000.0;-79.31
20;5500000000.0;-79.96
21;5500000000.0;-80.16
22;5500000000.0;-79.85
23;5500000000.0;-79.44
24;5500000000.0;-80.02
25;5500000000.0;-79.90
26;5500000000.0;-79.83
27;5500000000.0;-79.81
4m bez obrotu ris
1;5500000000.0;-79.14
2;5500000000.0;-83.67
3;5500000000.0;-80.62
4;5500000000.0;-80.30
5;5500000000.0;-77.27
6;5500000000.0;-79.49
7;5500000000.0;-80.39
8;5500000000.0;-79.72
9;5500000000.0;-79.93
10;5500000000.0;-79.47
11;5500000000.0;-79.69
12;5500000000.0;-81.20
13;5500000000.0;-80.99
14;5500000000.0;-78.79
15;5500000000.0;-78.74
16;5500000000.0;-80.27
17;5500000000.0;-79.06
18;5500000000.0;-80.29
19;5500000000.0;-81.23
20;5500000000.0;-78.69
21;5500000000.0;-80.01
22;5500000000.0;-78.78
23;5500000000.0;-82.75
24;5500000000.0;-79.75
25;5500000000.0;-80.74
26;5500000000.0;-77.25
27;5500000000.0;-78.41
4.5metra ris
1;5500000000.0;-90.13
2;5500000000.0;-90.78
3;5500000000.0;-80.78
4;5500000000.0;-81.05
5;5500000000.0;-89.21
6;5500000000.0;-79.41
7;5500000000.0;-83.53
8;5500000000.0;-87.16
9;5500000000.0;-79.49
10;5500000000.0;-82.29
11;5500000000.0;-87.25
12;5500000000.0;-88.07
13;5500000000.0;-85.36
14;5500000000.0;-84.87
15;5500000000.0;-84.71
16;5500000000.0;-86.66
17;5500000000.0;-83.30
18;5500000000.0;-88.12
19;5500000000.0;-83.66
20;5500000000.0;-84.86
21;5500000000.0;-84.85
22;5500000000.0;-84.43
23;5500000000.0;-86.59
24;5500000000.0;-84.92
25;5500000000.0;-86.36
26;5500000000.0;-92.87
27;5500000000.0;-90.66
4.5metra
1;5500000000.0;-83.14
2;5500000000.0;-80.40
3;5500000000.0;-83.65
4;5500000000.0;-85.15
5;5500000000.0;-86.15
6;5500000000.0;-84.09
7;5500000000.0;-81.34
8;5500000000.0;-79.20
9;5500000000.0;-85.25
10;5500000000.0;-82.07
11;5500000000.0;-91.08
12;5500000000.0;-82.36
13;5500000000.0;-85.42
14;5500000000.0;-91.03
15;5500000000.0;-90.44
16;5500000000.0;-92.54
17;5500000000.0;-81.51
18;5500000000.0;-82.63
19;5500000000.0;-91.22
20;5500000000.0;-81.91
21;5500000000.0;-81.46
22;5500000000.0;-81.05
23;5500000000.0;-90.34
24;5500000000.0;-88.15
25;5500000000.0;-84.27
26;5500000000.0;-91.46
27;5500000000.0;-81.34
4.5 v2
1;5500000000.0;-84.86
2;5500000000.0;-87.68
3;5500000000.0;-88.08
4;5500000000.0;-84.36
5;5500000000.0;-80.34
6;5500000000.0;-87.80
7;5500000000.0;-83.18
8;5500000000.0;-84.41
9;5500000000.0;-82.65
10;5500000000.0;-81.45
11;5500000000.0;-83.15
12;5500000000.0;-82.69
13;5500000000.0;-83.26
14;5500000000.0;-81.89
15;5500000000.0;-86.66
16;5500000000.0;-81.56
17;5500000000.0;-92.70
18;5500000000.0;-77.06
19;5500000000.0;-84.55
20;5500000000.0;-93.89
21;5500000000.0;-85.63
22;5500000000.0;-82.53
23;5500000000.0;-83.78
24;5500000000.0;-87.58
25;5500000000.0;-82.43
26;5500000000.0;-83.01
27;5500000000.0;-82.76
4.5 v31;5500000000.0;-81.18
2;5500000000.0;-88.60
3;5500000000.0;-93.30
4;5500000000.0;-84.43
5;5500000000.0;-87.42
6;5500000000.0;-77.79
7;5500000000.0;-86.78
8;5500000000.0;-88.12
9;5500000000.0;-87.53
10;5500000000.0;-87.45
11;5500000000.0;-87.68
12;5500000000.0;-87.68
13;5500000000.0;-87.20
14;5500000000.0;-87.31
15;5500000000.0;-86.76
16;5500000000.0;-87.62
17;5500000000.0;-87.08
18;5500000000.0;-87.65
19;5500000000.0;-86.47
20;5500000000.0;-86.90
21;5500000000.0;-86.58
22;5500000000.0;-87.05
23;5500000000.0;-86.79
