0.0;1;5500000000.0;-72.33
0.0;2;5500000000.0;-72.41
0.0;8;5500000000.0;-70.83
0.0;17;5500000000.0;-70.28
0.0;19;5500000000.0;-71.81
0.0;20;5500000000.0;-71.43
1.8;1;5500000000.0;-72.64
1.8;2;5500000000.0;-70.15
1.8;8;5500000000.0;-70.98
1.8;17;5500000000.0;-70.22
1.8;19;5500000000.0;-71.71
1.8;20;5500000000.0;-71.19
3.6;1;5500000000.0;-73.47
3.6;2;5500000000.0;-70.56
3.6;8;5500000000.0;-71.34
3.6;17;5500000000.0;-70.66
3.6;19;5500000000.0;-72.65
3.6;20;5500000000.0;-71.53
5.4;1;5500000000.0;-69.18
5.4;2;5500000000.0;-68.97
5.4;8;5500000000.0;-68.77
5.4;17;5500000000.0;-68.28
5.4;19;5500000000.0;-69.11
5.4;20;5500000000.0;-68.96
7.2;1;5500000000.0;-64.45
7.2;2;5500000000.0;-63.53
7.2;8;5500000000.0;-63.64
7.2;17;5500000000.0;-63.08
7.2;19;5500000000.0;-64.14
7.2;20;5500000000.0;-63.81
9.0;1;5500000000.0;-69.49
9.0;2;5500000000.0;-67.92
9.0;8;5500000000.0;-68.38
9.0;17;5500000000.0;-67.45
9.0;19;5500000000.0;-69.00
9.0;20;5500000000.0;-68.55
10.8;1;5500000000.0;-68.92
10.8;2;5500000000.0;-67.35
10.8;8;5500000000.0;-68.25
10.8;17;5500000000.0;-66.87
10.8;19;5500000000.0;-68.60
10.8;20;5500000000.0;-67.82
12.6;1;5500000000.0;-69.94
12.6;2;5500000000.0;-70.60
12.6;8;5500000000.0;-71.29
12.6;17;5500000000.0;-70.83
12.6;19;5500000000.0;-70.39
12.6;20;5500000000.0;-70.43
14.4;1;5500000000.0;-72.14
14.4;2;5500000000.0;-72.18
14.4;8;5500000000.0;-71.21
14.4;17;5500000000.0;-71.37
14.4;19;5500000000.0;-71.97
14.4;20;5500000000.0;-72.58
16.2;1;5500000000.0;-73.23
16.2;2;5500000000.0;-72.64
16.2;8;5500000000.0;-71.78
16.2;17;5500000000.0;-70.63
16.2;19;5500000000.0;-73.23
16.2;20;5500000000.0;-72.71
18.0;1;5500000000.0;-70.07
18.0;2;5500000000.0;-68.49
18.0;8;5500000000.0;-68.64
18.0;17;5500000000.0;-68.40
18.0;19;5500000000.0;-69.59
18.0;20;5500000000.0;-69.09
19.8;1;5500000000.0;-64.35
19.8;2;5500000000.0;-63.21
19.8;8;5500000000.0;-63.30
19.8;17;5500000000.0;-62.75
19.8;19;5500000000.0;-64.09
19.8;20;5500000000.0;-63.59
21.6;1;5500000000.0;-72.82
21.6;2;5500000000.0;-71.21
21.6;8;5500000000.0;-71.81
21.6;17;5500000000.0;-71.31
21.6;19;5500000000.0;-72.59
21.6;20;5500000000.0;-71.53
23.4;1;5500000000.0;-72.20
23.4;2;5500000000.0;-69.88
23.4;8;5500000000.0;-71.06
23.4;17;5500000000.0;-69.12
23.4;19;5500000000.0;-71.19
23.4;20;5500000000.0;-70.97
25.2;1;5500000000.0;-72.07
25.2;2;5500000000.0;-70.94
25.2;8;5500000000.0;-71.92
25.2;17;5500000000.0;-72.22
25.2;19;5500000000.0;-71.86
25.2;20;5500000000.0;-71.20
27.0;1;5500000000.0;-79.62
27.0;2;5500000000.0;-72.67
27.0;8;5500000000.0;-73.35
